"Date","FileSize","FolderName"
"2021-07-11","71.64 GB","MIL"
"2021-07-11","9,846.97 GB","PAR"
"2021-07-11","5,476.07 GB","UAE"
"2021-07-11","3,106.40 GB","UKC"
"2021-07-12","21,945.43 GB","DEU"
"2021-07-12","3,021.29 GB","ESP"
"2021-07-12","71.68 GB","MIL"
"2021-07-12","9,847.04 GB","PAR"
"2021-07-12","5,456.33 GB","UAE"
"2021-07-12","3,106.77 GB","UKC"
"2021-07-13","21,959.78 GB","DEU"
"2021-07-13","3,020.96 GB","ESP"
"2021-07-13","72.04 GB","MIL"
"2021-07-13","9,847.04 GB","PAR"
"2021-07-13","5,457.36 GB","UAE"
"2021-07-13","3,106.80 GB","UKC"
"2021-07-14","21,975.19 GB","DEU"
"2021-07-14","3,022.01 GB","ESP"
"2021-07-14","71.90 GB","MIL"
"2021-07-14","9,847.04 GB","PAR"
"2021-07-14","5,457.42 GB","UAE"
"2021-07-14","3,107.51 GB","UKC"
"2021-07-15","21,986.27 GB","DEU"
"2021-07-15","3,021.79 GB","ESP"
"2021-07-15","71.92 GB","MIL"
"2021-07-15","9,847.04 GB","PAR"
"2021-07-15","5,458.26 GB","UAE"
"2021-07-15","3,107.85 GB","UKC"
"2021-07-16","21,994.25 GB","DEU"
"2021-07-16","3,022.21 GB","ESP"
"2021-07-16","71.94 GB","MIL"
"2021-07-16","9,847.04 GB","PAR"
"2021-07-16","5,458.70 GB","UAE"
"2021-07-16","3,107.53 GB","UKC"
"2021-07-17","21,994.37 GB","DEU"
"2021-07-17","3,022.22 GB","ESP"
"2021-07-17","71.94 GB","MIL"
"2021-07-17","9,847.04 GB","PAR"
"2021-07-17","5,458.71 GB","UAE"
"2021-07-17","3,107.53 GB","UKC"
"2021-07-18","21,994.40 GB","DEU"
"2021-07-18","3,022.26 GB","ESP"
"2021-07-18","71.94 GB","MIL"
"2021-07-18","9,847.04 GB","PAR"
"2021-07-18","5,458.94 GB","UAE"
"2021-07-18","3,107.53 GB","UKC"
"2021-07-19","22,003.47 GB","DEU"
"2021-07-19","3,022.66 GB","ESP"
"2021-07-19","71.97 GB","MIL"
"2021-07-19","9,847.04 GB","PAR"
"2021-07-19","5,458.94 GB","UAE"
"2021-07-19","3,107.48 GB","UKC"
"2021-07-20","22,012.56 GB","DEU"
"2021-07-20","3,020.97 GB","ESP"
"2021-07-20","71.97 GB","MIL"
"2021-07-20","9,847.04 GB","PAR"
"2021-07-20","5,459.98 GB","UAE"
"2021-07-20","3,107.31 GB","UKC"
"2021-07-21","22,030.78 GB","DEU"
"2021-07-21","3,021.16 GB","ESP"
"2021-07-21","72.03 GB","MIL"
"2021-07-21","9,847.17 GB","PAR"
"2021-07-21","5,467.52 GB","UAE"
"2021-07-21","3,107.43 GB","UKC"
"2021-07-22","22,045.73 GB","DEU"
"2021-07-22","3,022.48 GB","ESP"
"2021-07-22","72.05 GB","MIL"
"2021-07-22","9,847.20 GB","PAR"
"2021-07-22","5,472.44 GB","UAE"
"2021-07-22","3,108.15 GB","UKC"
"2021-07-23","22,052.97 GB","DEU"
"2021-07-23","3,023.03 GB","ESP"
"2021-07-23","72.05 GB","MIL"
"2021-07-23","9,847.20 GB","PAR"
"2021-07-23","5,472.49 GB","UAE"
"2021-07-23","3,108.37 GB","UKC"
"2021-07-24","22,050.05 GB","DEU"
"2021-07-24","3,023.03 GB","ESP"
"2021-07-24","72.05 GB","MIL"
"2021-07-24","9,847.20 GB","PAR"
"2021-07-25","22,050.09 GB","DEU"
"2021-07-25","3,023.08 GB","ESP"
"2021-07-25","72.05 GB","MIL"
"2021-07-25","9,847.20 GB","PAR"
"2021-07-25","5,476.52 GB","UAE"
"2021-07-25","3,108.58 GB","UKC"
"2021-07-26","22,071.04 GB","DEU"
"2021-07-26","3,025.27 GB","ESP"
"2021-07-26","72.57 GB","MIL"
"2021-07-26","9,847.20 GB","PAR"
"2021-07-26","5,477.33 GB","UAE"
"2021-07-26","3,101.21 GB","UKC"
"2021-07-27","22,077.66 GB","DEU"
"2021-07-27","3,025.83 GB","ESP"
"2021-07-27","72.41 GB","MIL"
"2021-07-27","9,847.20 GB","PAR"
"2021-07-27","5,477.62 GB","UAE"
"2021-07-27","3,101.18 GB","UKC"
"2021-07-28","22,088.05 GB","DEU"
"2021-07-28","3,026.32 GB","ESP"
"2021-07-28","72.56 GB","MIL"
"2021-07-28","9,847.20 GB","PAR"
"2021-07-28","5,480.36 GB","UAE"
"2021-07-28","3,101.18 GB","UKC"
"2021-07-29","22,100.48 GB","DEU"
"2021-07-29","3,027.83 GB","ESP"
"2021-07-29","72.64 GB","MIL"
"2021-07-29","9,847.20 GB","PAR"
"2021-07-29","5,482.72 GB","UAE"
"2021-07-29","3,101.18 GB","UKC"
"2021-07-30","22,110.21 GB","DEU"
"2021-07-30","3,027.24 GB","ESP"
"2021-07-30","72.62 GB","MIL"
"2021-07-30","9,847.20 GB","PAR"
"2021-07-30","5,482.73 GB","UAE"
"2021-07-30","3,101.18 GB","UKC"
"2021-07-31","22,110.25 GB","DEU"
"2021-07-31","3,027.31 GB","ESP"
"2021-07-31","72.61 GB","MIL"
"2021-07-31","9,847.20 GB","PAR"
"2021-07-31","5,483.15 GB","UAE"
"2021-07-31","3,101.18 GB","UKC"
"2021-08-01","22,110.31 GB","DEU"
"2021-08-01","3,027.41 GB","ESP"
"2021-08-01","72.62 GB","MIL"
"2021-08-01","9,847.20 GB","PAR"
"2021-08-01","5,483.45 GB","UAE"
"2021-08-01","3,101.14 GB","UKC"
"2021-08-02","22,117.55 GB","DEU"
"2021-08-02","3,028.56 GB","ESP"
"2021-08-02","72.66 GB","MIL"
"2021-08-02","9,847.20 GB","PAR"
"2021-08-02","5,485.26 GB","UAE"
"2021-08-02","3,098.97 GB","UKC"
"2021-08-03","22,124.58 GB","DEU"
"2021-08-03","9,847.21 GB","PAR"
"2021-08-03","5,497.18 GB","UAE"
"2021-08-03","3,098.97 GB","UKC"
"2021-08-04","22,132.89 GB","DEU"
"2021-08-04","3,029.19 GB","ESP"
"2021-08-04","72.74 GB","MIL"
"2021-08-04","9,847.22 GB","PAR"
"2021-08-04","5,518.86 GB","UAE"
"2021-08-04","3,098.97 GB","UKC"
"2021-08-05","22,141.10 GB","DEU"
"2021-08-05","3,029.19 GB","ESP"
"2021-08-05","72.75 GB","MIL"
"2021-08-05","9,847.22 GB","PAR"
"2021-08-05","5,536.52 GB","UAE"
"2021-08-05","3,098.97 GB","UKC"
"2021-08-06","22,147.60 GB","DEU"
"2021-08-06","3,030.48 GB","ESP"
"2021-08-06","72.78 GB","MIL"
"2021-08-06","9,847.22 GB","PAR"
"2021-08-06","5,558.47 GB","UAE"
"2021-08-06","3,102.39 GB","UKC"
"2021-08-07","22,150.18 GB","DEU"
"2021-08-07","3,030.48 GB","ESP"
"2021-08-07","72.78 GB","MIL"
"2021-08-07","9,847.22 GB","PAR"
"2021-08-07","5,580.80 GB","UAE"
"2021-08-07","3,102.39 GB","UKC"
"2021-08-08","22,150.14 GB","DEU"
"2021-08-08","3,030.51 GB","ESP"
"2021-08-08","72.78 GB","MIL"
"2021-08-08","9,847.22 GB","PAR"
"2021-08-08","5,597.50 GB","UAE"
"2021-08-08","3,102.39 GB","UKC"
"2021-08-09","22,160.96 GB","DEU"
"2021-08-09","3,035.06 GB","ESP"
"2021-08-09","72.81 GB","MIL"
"2021-08-09","9,847.22 GB","PAR"
"2021-08-09","5,618.09 GB","UAE"
"2021-08-09","3,105.40 GB","UKC"
"2021-08-10","22,169.30 GB","DEU"
"2021-08-10","3,035.80 GB","ESP"
"2021-08-10","72.83 GB","MIL"
"2021-08-10","9,847.22 GB","PAR"
"2021-08-10","5,644.90 GB","UAE"
"2021-08-10","3,105.40 GB","UKC"
"2021-08-11","22,177.73 GB","DEU"
"2021-08-11","3,036.09 GB","ESP"
"2021-08-11","72.85 GB","MIL"
"2021-08-11","9,847.22 GB","PAR"
"2021-08-11","5,669.80 GB","UAE"
"2021-08-11","3,105.52 GB","UKC"
"2021-08-12","22,184.95 GB","DEU"
"2021-08-12","3,036.79 GB","ESP"
"2021-08-12","72.89 GB","MIL"
"2021-08-12","9,847.48 GB","PAR"
"2021-08-12","5,699.04 GB","UAE"
"2021-08-12","3,104.10 GB","UKC"
"2021-08-13","22,194.97 GB","DEU"
"2021-08-13","3,038.18 GB","ESP"
"2021-08-13","72.94 GB","MIL"
"2021-08-13","9,847.48 GB","PAR"
"2021-08-13","5,719.27 GB","UAE"
"2021-08-13","3,096.17 GB","UKC"
"2021-08-14","22,195.36 GB","DEU"
"2021-08-14","3,038.18 GB","ESP"
"2021-08-14","72.93 GB","MIL"
"2021-08-14","9,847.48 GB","PAR"
"2021-08-14","5,738.12 GB","UAE"
"2021-08-14","3,096.25 GB","UKC"
"2021-08-15","22,195.41 GB","DEU"
"2021-08-15","3,038.18 GB","ESP"
"2021-08-15","72.93 GB","MIL"
"2021-08-15","9,847.48 GB","PAR"
"2021-08-15","5,771.94 GB","UAE"
"2021-08-15","3,094.53 GB","UKC"
"2021-08-16","22,202.44 GB","DEU"
"2021-08-16","3,038.93 GB","ESP"
"2021-08-16","72.97 GB","MIL"
"2021-08-16","9,847.47 GB","PAR"
"2021-08-16","5,790.93 GB","UAE"
"2021-08-16","3,073.28 GB","UKC"
"2021-08-17","22,231.12 GB","DEU"
"2021-08-17","3,038.89 GB","ESP"
"2021-08-17","73.01 GB","MIL"
"2021-08-17","9,847.47 GB","PAR"
"2021-08-17","5,806.06 GB","UAE"
"2021-08-17","3,073.29 GB","UKC"
"2021-08-18","22,245.51 GB","DEU"
"2021-08-18","3,045.15 GB","ESP"
"2021-08-18","73.06 GB","MIL"
"2021-08-18","9,847.47 GB","PAR"
"2021-08-18","5,836.58 GB","UAE"
"2021-08-18","3,073.29 GB","UKC"
"2021-08-19","22,256.39 GB","DEU"
"2021-08-19","3,045.19 GB","ESP"
"2021-08-19","73.09 GB","MIL"
"2021-08-19","9,847.47 GB","PAR"
"2021-08-19","5,868.89 GB","UAE"
"2021-08-19","3,072.62 GB","UKC"
"2021-08-20","22,263.47 GB","DEU"
"2021-08-20","3,045.32 GB","ESP"
"2021-08-20","73.13 GB","MIL"
"2021-08-20","9,847.48 GB","PAR"
"2021-08-20","5,899.38 GB","UAE"
"2021-08-20","3,072.62 GB","UKC"
"2021-08-21","22,264.53 GB","DEU"
"2021-08-21","3,045.32 GB","ESP"
"2021-08-21","73.12 GB","MIL"
"2021-08-22","22,264.63 GB","DEU"
"2021-08-22","3,045.34 GB","ESP"
"2021-08-22","73.12 GB","MIL"
"2021-08-22","9,847.48 GB","PAR"
"2021-08-22","5,973.41 GB","UAE"
"2021-08-22","3,072.57 GB","UKC"
"2021-08-23","22,271.94 GB","DEU"
"2021-08-23","3,045.92 GB","ESP"
"2021-08-23","73.21 GB","MIL"
"2021-08-23","9,847.50 GB","PAR"
"2021-08-23","5,992.60 GB","UAE"
"2021-08-23","3,073.86 GB","UKC"
"2021-08-24","22,282.16 GB","DEU"
"2021-08-24","3,047.17 GB","ESP"
"2021-08-24","73.24 GB","MIL"
"2021-08-24","9,847.50 GB","PAR"
"2021-08-24","6,015.01 GB","UAE"
"2021-08-24","3,079.06 GB","UKC"
"2021-08-25","22,292.06 GB","DEU"
"2021-08-25","3,047.54 GB","ESP"
"2021-08-25","73.29 GB","MIL"
"2021-08-25","9,847.50 GB","PAR"
"2021-08-25","6,028.49 GB","UAE"
"2021-08-25","3,094.27 GB","UKC"
"2021-08-26","22,302.40 GB","DEU"
"2021-08-26","3,052.70 GB","ESP"
"2021-08-26","73.29 GB","MIL"
"2021-08-26","9,847.50 GB","PAR"
"2021-08-26","6,051.54 GB","UAE"
"2021-08-26","3,094.14 GB","UKC"
"2021-08-27","22,310.92 GB","DEU"
"2021-08-27","3,054.87 GB","ESP"
"2021-08-27","73.30 GB","MIL"
"2021-08-27","9,847.50 GB","PAR"
"2021-08-27","6,084.87 GB","UAE"
"2021-08-27","3,094.14 GB","UKC"
"2021-08-28","22,311.31 GB","DEU"
"2021-08-28","3,054.87 GB","ESP"
"2021-08-28","73.30 GB","MIL"
"2021-08-28","9,847.50 GB","PAR"
"2021-08-28","6,117.60 GB","UAE"
"2021-08-28","3,094.14 GB","UKC"
"2021-08-29","22,311.34 GB","DEU"
"2021-08-29","3,054.85 GB","ESP"
"2021-08-29","73.30 GB","MIL"
"2021-08-29","9,847.50 GB","PAR"
"2021-08-29","6,144.17 GB","UAE"
"2021-08-29","3,094.14 GB","UKC"
"2021-08-30","22,323.38 GB","DEU"
"2021-08-30","3,058.25 GB","ESP"
"2021-08-30","73.34 GB","MIL"
"2021-08-30","9,847.50 GB","PAR"
"2021-08-30","6,168.33 GB","UAE"
"2021-08-30","3,098.83 GB","UKC"
"2021-08-31","22,333.77 GB","DEU"
"2021-08-31","3,059.09 GB","ESP"
"2021-08-31","73.42 GB","MIL"
"2021-08-31","9,847.50 GB","PAR"
"2021-08-31","6,183.04 GB","UAE"
"2021-08-31","3,099.88 GB","UKC"
"2021-09-01","22,346.14 GB","DEU"
"2021-09-01","3,059.64 GB","ESP"
"2021-09-01","73.39 GB","MIL"
"2021-09-01","9,847.50 GB","PAR"
"2021-09-01","6,203.12 GB","UAE"
"2021-09-01","3,099.87 GB","UKC"
"2021-09-02","22,352.31 GB","DEU"
"2021-09-02","3,064.77 GB","ESP"
"2021-09-02","73.40 GB","MIL"
"2021-09-02","9,847.50 GB","PAR"
"2021-09-02","6,220.25 GB","UAE"
"2021-09-02","3,090.64 GB","UKC"
"2021-09-03","22,356.56 GB","DEU"
"2021-09-03","3,064.09 GB","ESP"
"2021-09-03","73.41 GB","MIL"
"2021-09-03","9,847.50 GB","PAR"
"2021-09-03","6,245.07 GB","UAE"
"2021-09-03","3,090.62 GB","UKC"
"2021-09-04","22,356.70 GB","DEU"
"2021-09-04","3,064.24 GB","ESP"
"2021-09-04","73.42 GB","MIL"
"2021-09-04","9,847.50 GB","PAR"
"2021-09-04","6,267.22 GB","UAE"
"2021-09-04","3,090.62 GB","UKC"
"2021-09-05","22,356.93 GB","DEU"
"2021-09-05","3,064.52 GB","ESP"
"2021-09-05","73.42 GB","MIL"
"2021-09-05","9,847.50 GB","PAR"
"2021-09-05","6,286.31 GB","UAE"
"2021-09-05","3,090.62 GB","UKC"
"2021-09-06","22,368.23 GB","DEU"
"2021-09-06","3,072.65 GB","ESP"
"2021-09-06","73.44 GB","MIL"
"2021-09-06","9,847.50 GB","PAR"
"2021-09-06","6,307.88 GB","UAE"
"2021-09-06","3,090.62 GB","UKC"
"2021-09-07","22,377.87 GB","DEU"
"2021-09-07","3,075.22 GB","ESP"
"2021-09-07","73.49 GB","MIL"
"2021-09-07","9,847.50 GB","PAR"
"2021-09-07","6,330.22 GB","UAE"
"2021-09-07","3,089.69 GB","UKC"
"2021-09-08","22,387.45 GB","DEU"
"2021-09-08","3,078.14 GB","ESP"
"2021-09-08","73.49 GB","MIL"
"2021-09-08","9,914.29 GB","PAR"
"2021-09-08","6,341.63 GB","UAE"
"2021-09-08","3,008.20 GB","UKC"
"2021-09-09","22,394.45 GB","DEU"
"2021-09-09","3,081.36 GB","ESP"
"2021-09-09","73.52 GB","MIL"
"2021-09-09","9,914.29 GB","PAR"
"2021-09-09","6,361.13 GB","UAE"
"2021-09-09","2,986.93 GB","UKC"
"2021-09-10","22,402.32 GB","DEU"
"2021-09-10","3,082.67 GB","ESP"
"2021-09-10","73.54 GB","MIL"
"2021-09-10","9,914.29 GB","PAR"
"2021-09-10","6,382.57 GB","UAE"
"2021-09-10","2,986.99 GB","UKC"
"2021-09-11","22,402.53 GB","DEU"
"2021-09-11","3,082.70 GB","ESP"
"2021-09-11","73.55 GB","MIL"
"2021-09-11","9,914.29 GB","PAR"
"2021-09-11","6,408.32 GB","UAE"
"2021-09-11","2,986.99 GB","UKC"
"2021-09-12","22,402.71 GB","DEU"
"2021-09-12","3,082.44 GB","ESP"
"2021-09-12","73.55 GB","MIL"
"2021-09-12","9,914.17 GB","PAR"
"2021-09-12","6,442.70 GB","UAE"
"2021-09-12","2,987.00 GB","UKC"
"2021-09-13","22,413.14 GB","DEU"
"2021-09-13","3,086.69 GB","ESP"
"2021-09-13","73.59 GB","MIL"
"2021-09-13","9,894.23 GB","PAR"
"2021-09-13","6,461.81 GB","UAE"
"2021-09-13","2,987.16 GB","UKC"
"2021-09-14","22,419.76 GB","DEU"
"2021-09-14","3,087.93 GB","ESP"
"2021-09-14","73.62 GB","MIL"
"2021-09-14","9,894.23 GB","PAR"
"2021-09-14","6,476.00 GB","UAE"
"2021-09-14","2,987.05 GB","UKC"
"2021-09-15","22,429.11 GB","DEU"
"2021-09-15","3,092.73 GB","ESP"
"2021-09-15","73.86 GB","MIL"
"2021-09-15","9,894.24 GB","PAR"
"2021-09-15","6,509.41 GB","UAE"
"2021-09-15","2,987.13 GB","UKC"
"2021-09-16","22,441.27 GB","DEU"
"2021-09-16","3,093.34 GB","ESP"
"2021-09-16","73.92 GB","MIL"
"2021-09-16","9,894.24 GB","PAR"
"2021-09-16","6,535.43 GB","UAE"
"2021-09-16","2,987.07 GB","UKC"
"2021-09-17","22,447.27 GB","DEU"
"2021-09-17","3,101.63 GB","ESP"
"2021-09-17","74.30 GB","MIL"
"2021-09-17","9,894.24 GB","PAR"
"2021-09-17","6,555.62 GB","UAE"
"2021-09-17","2,987.00 GB","UKC"
"2021-09-18","22,447.78 GB","DEU"
"2021-09-18","3,101.63 GB","ESP"
"2021-09-18","74.12 GB","MIL"
"2021-09-18","9,894.24 GB","PAR"
"2021-09-18","6,582.09 GB","UAE"
"2021-09-18","2,987.00 GB","UKC"
"2021-09-19","22,447.83 GB","DEU"
"2021-09-19","3,101.63 GB","ESP"
"2021-09-19","74.12 GB","MIL"
"2021-09-19","9,894.24 GB","PAR"
"2021-09-19","6,611.25 GB","UAE"
"2021-09-19","2,987.00 GB","UKC"
"2021-10-04","22,528.98 GB","DEU"
"2021-10-04","3,117.78 GB","ESP"
"2021-10-04","75.37 GB","MIL"
"2021-10-04","9,894.25 GB","PAR"
"2021-10-04","6,915.07 GB","UAE"
"2021-10-04","2,983.52 GB","UKC"
"2021-10-05","22,541.12 GB","DEU"
"2021-10-05","3,120.61 GB","ESP"
"2021-10-05","75.47 GB","MIL"
"2021-10-05","9,894.25 GB","PAR"
"2021-10-05","6,939.60 GB","UAE"
"2021-10-05","2,983.43 GB","UKC"
"2021-10-06","22,555.89 GB","DEU"
"2021-10-06","3,121.90 GB","ESP"
"2021-10-06","75.53 GB","MIL"
"2021-10-06","9,894.33 GB","PAR"
"2021-10-06","6,962.58 GB","UAE"
"2021-10-06","2,976.62 GB","UKC"
"2021-10-07","22,563.89 GB","DEU"
"2021-10-07","3,123.72 GB","ESP"
"2021-10-07","75.65 GB","MIL"
"2021-10-07","9,894.33 GB","PAR"
"2021-10-07","7,001.17 GB","UAE"
"2021-10-07","2,978.47 GB","UKC"
"2021-10-08","22,580.20 GB","DEU"
"2021-10-08","3,127.11 GB","ESP"
"2021-10-08","75.70 GB","MIL"
"2021-10-08","9,894.33 GB","PAR"
"2021-10-08","7,016.98 GB","UAE"
"2021-10-08","2,977.89 GB","UKC"
"2021-10-09","22,580.50 GB","DEU"
"2021-10-09","3,127.13 GB","ESP"
"2021-10-09","75.68 GB","MIL"
"2021-10-09","9,894.33 GB","PAR"
"2021-10-09","7,036.87 GB","UAE"
"2021-10-09","2,977.89 GB","UKC"
"2021-10-10","22,580.71 GB","DEU"
"2021-10-10","3,127.16 GB","ESP"
"2021-10-10","75.68 GB","MIL"
"2021-10-10","9,894.33 GB","PAR"
"2021-10-10","7,041.83 GB","UAE"
"2021-10-10","2,977.89 GB","UKC"
"2021-10-11","22,591.41 GB","DEU"
"2021-10-11","3,129.39 GB","ESP"
"2021-10-11","75.78 GB","MIL"
"2021-10-11","9,894.33 GB","PAR"
"2021-10-11","7,048.85 GB","UAE"
"2021-10-11","2,958.45 GB","UKC"
"2021-10-12","22,602.85 GB","DEU"
"2021-10-12","3,129.92 GB","ESP"
"2021-10-12","76.14 GB","MIL"
"2021-10-12","9,894.33 GB","PAR"
"2021-10-12","7,049.09 GB","UAE"
"2021-10-12","2,958.60 GB","UKC"
"2021-10-13","22,612.55 GB","DEU"
"2021-10-13","3,129.29 GB","ESP"
"2021-10-13","76.17 GB","MIL"
"2021-10-13","9,894.33 GB","PAR"
"2021-10-13","7,053.01 GB","UAE"
"2021-10-13","2,958.60 GB","UKC"
"2021-10-14","22,628.59 GB","DEU"
"2021-10-14","3,130.95 GB","ESP"
"2021-10-14","76.10 GB","MIL"
"2021-10-14","9,932.57 GB","PAR"
"2021-10-14","7,056.67 GB","UAE"
"2021-10-14","2,959.60 GB","UKC"
"2021-10-15","22,635.39 GB","DEU"
"2021-10-15","3,131.28 GB","ESP"
"2021-10-15","76.15 GB","MIL"
"2021-10-15","9,932.57 GB","PAR"
"2021-10-15","7,056.69 GB","UAE"
"2021-10-15","2,959.96 GB","UKC"
"2021-10-16","22,635.47 GB","DEU"
"2021-10-16","3,131.28 GB","ESP"
"2021-10-16","76.14 GB","MIL"
"2021-10-16","9,932.57 GB","PAR"
"2021-10-16","7,056.82 GB","UAE"
"2021-10-16","2,959.96 GB","UKC"
"2021-10-17","22,635.59 GB","DEU"
"2021-10-17","3,131.29 GB","ESP"
"2021-10-17","76.15 GB","MIL"
"2021-10-17","9,932.57 GB","PAR"
"2021-10-17","7,057.08 GB","UAE"
"2021-10-17","2,938.00 GB","UKC"
"2021-10-18","22,645.74 GB","DEU"
"2021-10-18","3,134.82 GB","ESP"
"2021-10-18","76.20 GB","MIL"
"2021-10-18","9,932.57 GB","PAR"
"2021-10-18","7,059.44 GB","UAE"
"2021-10-18","2,938.13 GB","UKC"
"2021-10-19","22,656.91 GB","DEU"
"2021-10-19","3,136.00 GB","ESP"
"2021-10-19","76.26 GB","MIL"
"2021-10-19","9,932.57 GB","PAR"
"2021-10-19","7,061.84 GB","UAE"
"2021-10-19","2,938.57 GB","UKC"
"2021-10-20","22,671.36 GB","DEU"
"2021-10-20","3,138.33 GB","ESP"
"2021-10-20","76.30 GB","MIL"
"2021-10-20","9,932.57 GB","PAR"
"2021-10-20","7,062.03 GB","UAE"
"2021-10-20","2,938.52 GB","UKC"
"2021-11-30","22,889.00 GB","DEU"
"2021-11-30","3,178.66 GB","ESP"
"2021-11-30","77.37 GB","MIL"
"2021-11-30","9,956.17 GB","PAR"
"2021-11-30","7,637.66 GB","UAE"
"2021-11-30","2,878.36 GB","UKC"
"2021-12-02","22,560.82 GB","DEU"
"2021-12-02","3,189.32 GB","ESP"
"2021-12-02","77.76 GB","MIL"
"2021-12-02","10,351.36 GB","PAR"
"2021-12-02","7,637.66 GB","UAE"
"2021-12-02","2,878.36 GB","UKC"
"2021-12-17","22?645,08 GB","DEU"
"2021-12-17","10 348,70 GB","PAR"
"2021-12-17","2 945,27 GB","UKC"
"2021-12-17","3 196,58 GB","ESP"
"2021-12-17","77,92 GB","MIL"
"2021-12-17","7 260,16 GB","UAE"
"2021-12-21","22Â 658,94 GB","DEU"
"2021-12-21","10Â 347,91 GB","PAR"
"2021-12-21","2Â 945,37 GB","UKC"
"2021-12-21","3Â 202,42 GB","ESP"
"2021-12-21","77,95 GB","MIL"
"2021-12-21","7Â 266,91 GB","UAE"
