#TYPE Selected.System.Management.Automation.PSCustomObject
"PSComputerName","ObjectClass","Name"
"shhwsr0709","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0709","Group","GLOBAL\Domain Admins"
"shhwsr0709","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0709","Group","GLOBAL\SHH_RES_SY_SERVER_SAP-ADMIN"
"shhwsr0709","Group","GLOBAL\SHH_RES_SY_SHHWSR0709_ADMIN"
"shhwsr0709","User","SHHWSR0709\Administrator"
"shhwsr0709","User","SHHWSR0709\Viewer"
"shhwsr0710","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0710","Group","GLOBAL\Domain Admins"
"shhwsr0710","Group","GLOBAL\SHH_RES_SY_SERVER_ABTS-ADMIN"
"shhwsr0710","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0710","Group","GLOBAL\SHH_RES_SY_SHHWSR0710_ADMIN"
"shhwsr0710","User","SHHWSR0710\Administrator"
"shhwsr0710","User","SHHWSR0710\Viewer"
"shhwsr0711","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0711","Group","GLOBAL\Domain Admins"
"shhwsr0711","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0711","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"shhwsr0711","Group","GLOBAL\SHH_RES_SY_SHHWSR0711_ADMIN"
"shhwsr0711","User","SHHWSR0711\Administrator"
"shhwsr0711","User","SHHWSR0711\Viewer"
"SHHWSR0712","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0712","Group","GLOBAL\Domain Admins"
"SHHWSR0712","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0712","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0712","Group","GLOBAL\SHH_RES_SY_SHHWSR0712_ADMIN"
"SHHWSR0712","User","SHHWSR0712\Administrator"
"SHHWSR0712","User","SHHWSR0712\Viewer"
"SHHWSR0713","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0713","Group","GLOBAL\Domain Admins"
"SHHWSR0713","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0713","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0713","Group","GLOBAL\SHH_RES_SY_SHHWSR0713_ADMIN"
"SHHWSR0713","User","SHHWSR0713\Administrator"
"SHHWSR0713","User","SHHWSR0713\Viewer"
"shhwsr0714","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0714","Group","GLOBAL\Domain Admins"
"shhwsr0714","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0714","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"shhwsr0714","Group","GLOBAL\SHH_RES_SY_SHHWSR0714_ADMIN"
"shhwsr0714","User","SHHWSR0714\Administrator"
"shhwsr0714","User","SHHWSR0714\debug_admin"
"shhwsr0714","User","SHHWSR0714\Viewer"
"SHHWSR0716","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0716","Group","GLOBAL\Domain Admins"
"SHHWSR0716","Group","GLOBAL\SHH_RES_SY_SERVER_ABTS-ADMIN"
"SHHWSR0716","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0716","Group","GLOBAL\SHH_RES_SY_SHHWSR0716_ADMIN"
"SHHWSR0716","User","GLOBAL\svcaszautodeskvault"
"SHHWSR0716","User","GLOBAL\svcshhnbsqlbak"
"SHHWSR0716","User","SHHWSR0716\Administrator"
"SHHWSR0716","User","SHHWSR0716\Viewer"
"SHHWSR0717","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0717","Group","GLOBAL\Domain Admins"
"SHHWSR0717","Group","GLOBAL\SHH_RES_SY_SERVER_ABTS-ADMIN"
"SHHWSR0717","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0717","Group","GLOBAL\SHH_RES_SY_SHHWSR0717_ADMIN"
"SHHWSR0717","User","GLOBAL\svcshhnbsqlbak"
"SHHWSR0717","User","SHHWSR0717\Administrator"
"SHHWSR0717","User","SHHWSR0717\Viewer"
"SHHWSR0733","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0733","Group","GLOBAL\Domain Admins"
"SHHWSR0733","Group","GLOBAL\SHH_RES_AP_MM_ADMIN"
"SHHWSR0733","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0733","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0733","Group","GLOBAL\SHH_RES_SY_SHHWSR0733_ADMIN"
"SHHWSR0733","User","GLOBAL\svcshhmmsam"
"SHHWSR0733","User","SHHWSR0733\Administrator"
"SHHWSR0733","User","SHHWSR0733\Viewer"
"SHHWSR0734","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0734","User","GLOBAL\admburunaje"
"SHHWSR0734","User","GLOBAL\admgarciab3"
"SHHWSR0734","User","GLOBAL\admmorenoe1"
"SHHWSR0734","Group","GLOBAL\Domain Admins"
"SHHWSR0734","User","GLOBAL\retired421039"
"SHHWSR0734","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0734","Group","GLOBAL\SHH_RES_SY_SHHWSR0734_ADMIN"
"SHHWSR0734","User","SHHWSR0734\Administrator"
"SHHWSR0734","User","SHHWSR0734\Viewer"
"shhwsr0735","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0735","Group","GLOBAL\Domain Admins"
"shhwsr0735","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0735","Group","GLOBAL\SHH_RES_SY_SERVER_SAP-ADMIN"
"shhwsr0735","Group","GLOBAL\SHH_RES_SY_SHHWSR0735_ADMIN"
"shhwsr0735","User","SHHWSR0735\Administrator"
"shhwsr0735","User","SHHWSR0735\Viewer"
"SHHWSR0736","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0736","Group","GLOBAL\Domain Admins"
"SHHWSR0736","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0736","Group","GLOBAL\SHH_RES_SY_SERVER_SAP-ADMIN"
"SHHWSR0736","Group","GLOBAL\SHH_RES_SY_SHHWSR0736_ADMIN"
"SHHWSR0736","User","SHHWSR0736\Administrator"
"SHHWSR0736","User","SHHWSR0736\Viewer"
"SHHWSR0737","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0737","Group","GLOBAL\Domain Admins"
"SHHWSR0737","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0737","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0737","Group","GLOBAL\SHH_RES_SY_SHHWSR0737_ADMIN"
"SHHWSR0737","User","SHHWSR0737\Administrator"
"SHHWSR0737","User","SHHWSR0737\Viewer"
"SHHWSR0740","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0740","Group","GLOBAL\Domain Admins"
"SHHWSR0740","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0740","Group","GLOBAL\SHH_RES_SY_SERVER_IIS-ADMIN"
"SHHWSR0740","Group","GLOBAL\SHH_RES_SY_SHHWSR0740_ADMIN"
"SHHWSR0740","User","SHHWSR0740\Administrator"
"SHHWSR0740","User","SHHWSR0740\Viewer"
"SHHWSR0748","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0748","Group","GLOBAL\Domain Admins"
"SHHWSR0748","Group","GLOBAL\RETIRED213974"
"SHHWSR0748","Group","GLOBAL\SHH_RES_SY_EU_SPS-QUAL-ADMIN"
"SHHWSR0748","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0748","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0748","User","SHHWSR0748\Administrator"
"SHHWSR0748","User","SHHWSR0748\Viewer"
"SHHWSR0749","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0749","Group","GLOBAL\Domain Admins"
"SHHWSR0749","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0749","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0749","User","SHHWSR0749\Administrator"
"SHHWSR0750","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0750","Group","GLOBAL\Domain Admins"
"SHHWSR0750","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0750","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0750","User","SHHWSR0750\Administrator"
"SHHWSR0757","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0757","Group","GLOBAL\Domain Admins"
"SHHWSR0757","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0757","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0757","User","SHHWSR0757\Administrator"
"SHHWSR0758","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0758","Group","GLOBAL\Domain Admins"
"SHHWSR0758","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0758","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0758","User","SHHWSR0758\Administrator"
"SHHWSR0759","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0759","Group","GLOBAL\Domain Admins"
"SHHWSR0759","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0759","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0759","User","SHHWSR0759\Administrator"
"SHHWSR0760","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0760","Group","GLOBAL\Domain Admins"
"SHHWSR0760","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0760","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0760","User","SHHWSR0760\Administrator"
"SHHWSR0761","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0761","Group","GLOBAL\Domain Admins"
"SHHWSR0761","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0761","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0761","User","SHHWSR0761\Administrator"
"SHHWSR0762","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0762","Group","GLOBAL\Domain Admins"
"SHHWSR0762","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0762","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0762","User","SHHWSR0762\Administrator"
"SHHWSR0764","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0764","Group","GLOBAL\Domain Admins"
"SHHWSR0764","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0764","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0764","User","SHHWSR0764\Administrator"
"SHHWSR0765","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0765","Group","GLOBAL\Domain Admins"
"SHHWSR0765","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0765","Group","GLOBAL\SHH_RES_SY_SPS_Q-EU-ADMIN"
"SHHWSR0765","Group","GLOBAL\SHH_RES_SY_SPS_Q-GLOBAL-ADMIN"
"SHHWSR0765","User","SHHWSR0765\Administrator"
"SHHWSR0766","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0766","Group","GLOBAL\Domain Admins"
"SHHWSR0766","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0766","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0766","Group","GLOBAL\SHH_RES_SY_SHHWSR0766_ADMIN"
"SHHWSR0766","User","SHHWSR0766\Administrator"
"SHHWSR0766","User","SHHWSR0766\Viewer"
"shhwsr0767","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0767","Group","GLOBAL\Domain Admins"
"shhwsr0767","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0767","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"shhwsr0767","Group","GLOBAL\SHH_RES_SY_SHHWSR0767_ADMIN"
"shhwsr0767","User","SHHWSR0767\Administrator"
"shhwsr0767","User","SHHWSR0767\Viewer"
"SHHWSR0770","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0770","Group","GLOBAL\Domain Admins"
"SHHWSR0770","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0770","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0770","Group","GLOBAL\SHH_RES_SY_SHHWSR0770_ADMIN"
"SHHWSR0770","User","SHHWSR0770\Administrator"
"SHHWSR0770","User","SHHWSR0770\Viewer"
"shhwsr0772","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0772","Group","GLOBAL\Domain Admins"
"shhwsr0772","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0772","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"shhwsr0772","Group","GLOBAL\SHH_RES_SY_SHHWSR0772_ADMIN"
"shhwsr0772","User","SHHWSR0772\Administrator"
"shhwsr0772","User","SHHWSR0772\Viewer"
"SHHWSR0773","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0773","Group","GLOBAL\Domain Admins"
"SHHWSR0773","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0773","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0773","Group","GLOBAL\SHH_RES_SY_SHHWSR0773_ADMIN"
"SHHWSR0773","User","GLOBAL\svcshhdevicemgmtprod"
"SHHWSR0773","User","SHHWSR0773\Administrator"
"SHHWSR0773","User","SHHWSR0773\Viewer"
"SHHWSR0774","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0774","Group","GLOBAL\Domain Admins"
"SHHWSR0774","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0774","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0774","User","SHHWSR0774\Administrator"
"SHHWSR0775","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0775","Group","GLOBAL\Domain Admins"
"SHHWSR0775","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0775","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0775","User","SHHWSR0775\Administrator"
"SHHWSR0776","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0776","Group","GLOBAL\Domain Admins"
"SHHWSR0776","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0776","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0776","User","SHHWSR0776\Administrator"
"SHHWSR0777","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0777","Group","GLOBAL\Domain Admins"
"SHHWSR0777","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0777","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0777","User","SHHWSR0777\Administrator"
"SHHWSR0778","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0778","Group","GLOBAL\Domain Admins"
"SHHWSR0778","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0778","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0778","User","SHHWSR0778\Administrator"
"SHHWSR0779","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0779","Group","GLOBAL\Domain Admins"
"SHHWSR0779","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0779","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0779","User","SHHWSR0779\Administrator"
"SHHWSR0780","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0780","Group","GLOBAL\Domain Admins"
"SHHWSR0780","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0780","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0780","User","SHHWSR0780\Administrator"
"SHHWSR0782","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0782","Group","GLOBAL\Domain Admins"
"SHHWSR0782","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0782","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0782","User","SHHWSR0782\Administrator"
"SHHWSR0783","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0783","Group","GLOBAL\Domain Admins"
"SHHWSR0783","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0783","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0783","User","SHHWSR0783\Administrator"
"SHHWSR0784","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0784","Group","GLOBAL\Domain Admins"
"SHHWSR0784","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0784","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0784","User","SHHWSR0784\Administrator"
"SHHWSR0785","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0785","Group","GLOBAL\Domain Admins"
"SHHWSR0785","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0785","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0785","User","SHHWSR0785\Administrator"
"SHHWSR0786","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0786","Group","GLOBAL\Domain Admins"
"SHHWSR0786","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0786","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0786","User","SHHWSR0786\Administrator"
"SHHWSR0788","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0788","Group","GLOBAL\Domain Admins"
"SHHWSR0788","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"SHHWSR0788","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0788","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0788","User","SHHWSR0788\Administrator"
"shhwsr0791","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0791","User","GLOBAL\admcelinaar"
"shhwsr0791","User","GLOBAL\admchamarsi"
"shhwsr0791","User","GLOBAL\admfaesslro"
"shhwsr0791","User","GLOBAL\admjahiridr"
"shhwsr0791","User","GLOBAL\admkubilain"
"shhwsr0791","User","GLOBAL\admtrofimol"
"shhwsr0791","User","GLOBAL\costiuda"
"shhwsr0791","Group","GLOBAL\Domain Admins"
"shhwsr0791","User","GLOBAL\retired231421"
"shhwsr0791","User","GLOBAL\retired236586"
"shhwsr0791","User","GLOBAL\retired242888"
"shhwsr0791","User","GLOBAL\retired286337"
"shhwsr0791","User","GLOBAL\retired299537"
"shhwsr0791","User","GLOBAL\retired371389"
"shhwsr0791","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0791","Group","GLOBAL\SHH_RES_SY_SERVER_SQL-ADMIN"
"shhwsr0791","Group","GLOBAL\SHH_RES_SY_SHHWSR0791_ADMIN"
"shhwsr0791","User","GLOBAL\svcsdbiissdbabq"
"shhwsr0791","User","GLOBAL\svcsdbsqlpdtfarm"
"shhwsr0791","User","GLOBAL\svcsdbsqlserverpdsf"
"shhwsr0791","Group","NT AUTHORITY\LOCAL SERVICE"
"shhwsr0791","Group","NT AUTHORITY\NETWORK SERVICE"
"shhwsr0791","User","SHHWSR0791\Administrator"
"shhwsr0791","User","SHHWSR0791\Viewer"
"shhwsr0792","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0792","Group","GLOBAL\Domain Admins"
"shhwsr0792","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0792","Group","GLOBAL\SHH_RES_SY_SERVER_EASY-ADMIN"
"shhwsr0792","Group","GLOBAL\SHH_RES_SY_SHHWSR0792_ADMIN"
"shhwsr0792","User","SHHWSR0792\Administrator"
"shhwsr0792","User","SHHWSR0792\Viewer"
"SHHWSR0793","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0793","Group","GLOBAL\Domain Admins"
"SHHWSR0793","Group","GLOBAL\SHH_RES_SY_SERVER_ABTS-ADMIN"
"SHHWSR0793","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0793","Group","GLOBAL\SHH_RES_SY_SERVER_EASY-ADMIN"
"SHHWSR0793","Group","GLOBAL\SHH_RES_SY_SHHWSR0793_ADMIN"
"SHHWSR0793","User","SHHWSR0793\Administrator"
"SHHWSR0793","User","SHHWSR0793\Viewer"
"SHHWSR0794","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0794","User","GLOBAL\admwerrendo"
"SHHWSR0794","Group","GLOBAL\Domain Admins"
"SHHWSR0794","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0794","Group","GLOBAL\SHH_RES_SY_SERVER_EASY-ADMIN"
"SHHWSR0794","Group","GLOBAL\SHH_RES_SY_SHHWSR0794_ADMIN"
"SHHWSR0794","User","GLOBAL\svcshheasyworm"
"SHHWSR0794","User","SHHWSR0794\Administrator"
"SHHWSR0794","User","SHHWSR0794\Viewer"
"SHHWSR0795","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0795","Group","GLOBAL\Domain Admins"
"SHHWSR0795","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0795","Group","GLOBAL\SHH_RES_SY_SERVER_EASY-ADMIN"
"SHHWSR0795","Group","GLOBAL\SHH_RES_SY_SHHWSR0795_ADMIN"
"SHHWSR0795","User","SHHWSR0795\Administrator"
"SHHWSR0795","User","SHHWSR0795\Viewer"
"SHHWSR0810","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0810","Group","GLOBAL\Domain Admins"
"SHHWSR0810","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0810","Group","GLOBAL\SHH_RES_SY_SHHWSR0810_ADMIN"
"SHHWSR0810","User","SHHWSR0810\Administrator"
"SHHWSR0810","User","SHHWSR0810\Viewer"
"SHHWSR0811","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0811","Group","GLOBAL\Domain Admins"
"SHHWSR0811","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0811","Group","GLOBAL\SHH_RES_SY_SHHWSR0811_ADMIN"
"SHHWSR0811","User","SHHWSR0811\Administrator"
"SHHWSR0811","User","SHHWSR0811\Viewer"
"SHHWSR0812","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0812","Group","GLOBAL\Domain Admins"
"SHHWSR0812","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0812","Group","GLOBAL\SHH_RES_SY_SHHWSR0812_ADMIN"
"SHHWSR0812","User","SHHWSR0812\Administrator"
"SHHWSR0812","User","SHHWSR0812\Viewer"
"SHHWSR0846","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0846","Group","GLOBAL\Domain Admins"
"SHHWSR0846","Group","GLOBAL\SHH_RES_SY_SPS_P-EU-ADMIN"
"SHHWSR0846","Group","GLOBAL\SHH_RES_SY_SPS_P-GLOBAL-ADMIN"
"SHHWSR0846","User","SHHWSR0846\Administrator"
"shhwsr0858","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0858","Group","GLOBAL\Domain Admins"
"shhwsr0858","User","GLOBAL\retired151070"
"shhwsr0858","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0858","Group","GLOBAL\SHH_RES_SY_SHHWSR0858_ADMIN"
"shhwsr0858","User","SHHWSR0858\Administrator"
"shhwsr0858","User","SHHWSR0858\Viewer"
"SHHWSR0859","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0859","Group","GLOBAL\Domain Admins"
"SHHWSR0859","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0859","Group","GLOBAL\SHH_RES_SY_SHHWSR0859_ADMIN"
"SHHWSR0859","User","GLOBAL\svcshhdevicemgmtprod"
"SHHWSR0859","User","SHHWSR0859\Administrator"
"SHHWSR0859","User","SHHWSR0859\Viewer"
"SHHWSR0860","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0860","Group","GLOBAL\Domain Admins"
"SHHWSR0860","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0860","Group","GLOBAL\SHH_RES_SY_SHHWSR0860_ADMIN"
"SHHWSR0860","User","GLOBAL\svcshhdevicemgmtprod"
"SHHWSR0860","User","SHHWSR0860\Administrator"
"SHHWSR0860","User","SHHWSR0860\Viewer"
"SHHWSR0861","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"SHHWSR0861","Group","GLOBAL\Domain Admins"
"SHHWSR0861","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"SHHWSR0861","Group","GLOBAL\SHH_RES_SY_SHHWSR0861_ADMIN"
"SHHWSR0861","User","SHHWSR0861\Administrator"
"SHHWSR0861","User","SHHWSR0861\Viewer"
"shhwsr0862","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0862","Group","GLOBAL\Domain Admins"
"shhwsr0862","User","GLOBAL\retired151070"
"shhwsr0862","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0862","Group","GLOBAL\SHH_RES_SY_SHHWSR0862_ADMIN"
"shhwsr0862","User","SHHWSR0862\Administrator"
"shhwsr0862","User","SHHWSR0862\Viewer"
"shhwsr0868","Group","GLOBAL\001_RES_SY_SERVER_ADMIN"
"shhwsr0868","Group","GLOBAL\Domain Admins"
"shhwsr0868","Group","GLOBAL\SHH_RES_SY_SERVER_ADMIN"
"shhwsr0868","Group","GLOBAL\SHH_RES_SY_SERVER_SAP-ADMIN"
"shhwsr0868","Group","GLOBAL\SHH_RES_SY_SHHWSR0868_ADMIN"
"shhwsr0868","User","SHHWSR0868\Administrator"
